Folder,File,GVI
Point_257,heading_90.jpg,0.3
Point_262,heading_0.jpg,0.3
Point_262,heading_180.jpg,0.0
Point_262,heading_270.jpg,0.0
Point_262,heading_90.jpg,4.1
Point_264,heading_0.jpg,0.4
Point_264,heading_180.jpg,4.7
Point_264,heading_270.jpg,0.0
Point_264,heading_90.jpg,3.7
Point_265,heading_0.jpg,0.0
Point_265,heading_180.jpg,3.4
Point_265,heading_270.jpg,0.3
Point_265,heading_90.jpg,1.5
Point_270,heading_0.jpg,0.5
Point_270,heading_180.jpg,1.0
Point_270,heading_270.jpg,3.1
Point_270,heading_90.jpg,0.0
Point_275,heading_0.jpg,0.2
Point_275,heading_180.jpg,0.5
Point_275,heading_270.jpg,0.7
Point_275,heading_90.jpg,0.0
Point_282,heading_0.jpg,3.8
Point_282,heading_180.jpg,1.2
Point_282,heading_270.jpg,0.6
Point_282,heading_90.jpg,0.0
Point_287,heading_0.jpg,0.6
Point_287,heading_180.jpg,0.0
Point_287,heading_270.jpg,4.2
Point_287,heading_90.jpg,0.0
Point_292,heading_0.jpg,0.0
Point_292,heading_180.jpg,3.8
Point_292,heading_270.jpg,0.0
Point_292,heading_90.jpg,0.8
Point_30,heading_0.jpg,0.1
Point_30,heading_180.jpg,0.0
Point_30,heading_270.jpg,3.0
Point_30,heading_90.jpg,0.0
Point_301,heading_0.jpg,0.0
Point_301,heading_180.jpg,6.2
Point_301,heading_270.jpg,2.5
Point_301,heading_90.jpg,0.0
Point_306,heading_0.jpg,1.1
Point_306,heading_180.jpg,1.0
Point_306,heading_270.jpg,4.2
Point_306,heading_90.jpg,0.0
Point_311,heading_0.jpg,0.0
Point_311,heading_180.jpg,5.0
Point_311,heading_270.jpg,1.0
Point_311,heading_90.jpg,0.7
Point_313,heading_0.jpg,0.7
Point_313,heading_180.jpg,0.0
Point_313,heading_270.jpg,3.8
Point_313,heading_90.jpg,0.0
Point_318,heading_0.jpg,2.4
Point_318,heading_180.jpg,2.7
Point_318,heading_270.jpg,2.9
Point_318,heading_90.jpg,0.0
Point_323,heading_0.jpg,0.2
Point_323,heading_180.jpg,0.3
Point_323,heading_270.jpg,3.0
Point_323,heading_90.jpg,0.0
Point_328,heading_0.jpg,0.0
Point_328,heading_180.jpg,0.7
Point_328,heading_270.jpg,0.0
Point_328,heading_90.jpg,0.8
Point_330,heading_0.jpg,0.2
Point_330,heading_180.jpg,4.3
Point_330,heading_270.jpg,0.0
Point_330,heading_90.jpg,7.5
Point_332,heading_0.jpg,0.0
Point_332,heading_180.jpg,2.8
Point_332,heading_270.jpg,2.2
Point_332,heading_90.jpg,0.0
Point_333,heading_0.jpg,0.0
Point_333,heading_180.jpg,1.6
Point_333,heading_270.jpg,0.6
Point_333,heading_90.jpg,0.7
Point_338,heading_0.jpg,0.0
Point_338,heading_180.jpg,1.0
Point_338,heading_270.jpg,0.0
Point_338,heading_90.jpg,3.8
Point_343,heading_0.jpg,0.2
Point_343,heading_180.jpg,0.0
Point_343,heading_270.jpg,4.3
Point_343,heading_90.jpg,0.0
Point_35,heading_0.jpg,6.0
Point_35,heading_180.jpg,0.0
Point_35,heading_270.jpg,0.0
Point_35,heading_90.jpg,2.4
Point_350,heading_0.jpg,0.0
Point_350,heading_180.jpg,0.0
Point_350,heading_270.jpg,0.1
Point_350,heading_90.jpg,0.1
Point_355,heading_0.jpg,0.0
Point_355,heading_180.jpg,0.0
Point_355,heading_270.jpg,2.9
Point_355,heading_90.jpg,0.0
Point_360,heading_0.jpg,0.0
Point_360,heading_180.jpg,1.4
Point_360,heading_270.jpg,0.0
Point_360,heading_90.jpg,0.0
Point_371,heading_0.jpg,1.0
Point_371,heading_180.jpg,0.0
Point_371,heading_270.jpg,0.7
Point_371,heading_90.jpg,0.2
Point_376,heading_0.jpg,6.6
Point_376,heading_180.jpg,0.0
Point_376,heading_270.jpg,0.0
Point_376,heading_90.jpg,1.8
Point_381,heading_0.jpg,2.8
Point_381,heading_180.jpg,0.4
Point_381,heading_270.jpg,0.4
Point_381,heading_90.jpg,4.4
Point_383,heading_0.jpg,0.5
Point_383,heading_180.jpg,0.3
Point_383,heading_270.jpg,2.6
Point_383,heading_90.jpg,0.0
Point_388,heading_0.jpg,0.0
Point_388,heading_180.jpg,3.9
Point_388,heading_270.jpg,0.0
Point_388,heading_90.jpg,2.8
Point_393,heading_0.jpg,0.7
Point_393,heading_180.jpg,0.8
Point_393,heading_270.jpg,2.7
Point_393,heading_90.jpg,0.0
Point_398,heading_0.jpg,0.0
Point_398,heading_180.jpg,2.5
Point_398,heading_270.jpg,1.9
Point_398,heading_90.jpg,0.0
Point_40,heading_0.jpg,1.4
Point_40,heading_180.jpg,0.0
Point_40,heading_270.jpg,5.9
Point_40,heading_90.jpg,0.0
Point_400,heading_0.jpg,0.0
Point_400,heading_180.jpg,0.1
Point_400,heading_270.jpg,0.1
Point_400,heading_90.jpg,0.0
Point_402,heading_0.jpg,0.0
Point_402,heading_180.jpg,0.4
Point_402,heading_270.jpg,0.0
Point_402,heading_90.jpg,1.6
Point_404,heading_0.jpg,1.9
Point_404,heading_180.jpg,1.7
Point_404,heading_270.jpg,4.3
Point_404,heading_90.jpg,0.0
Point_406,heading_0.jpg,0.0
Point_406,heading_180.jpg,5.1
Point_406,heading_270.jpg,1.3
Point_406,heading_90.jpg,2.8
Point_411,heading_0.jpg,0.3
Point_411,heading_180.jpg,0.0
Point_411,heading_270.jpg,0.0
Point_411,heading_90.jpg,1.3
Point_416,heading_0.jpg,1.3
Point_416,heading_180.jpg,4.2
Point_416,heading_270.jpg,4.2
Point_416,heading_90.jpg,0.2
Point_423,heading_0.jpg,0.0
Point_423,heading_180.jpg,5.4
Point_423,heading_270.jpg,0.1
Point_423,heading_90.jpg,1.0
Point_428,heading_0.jpg,4.9
Point_428,heading_180.jpg,0.0
Point_428,heading_270.jpg,1.5
Point_428,heading_90.jpg,0.0
Point_433,heading_0.jpg,0.4
Point_433,heading_180.jpg,0.0
Point_433,heading_270.jpg,2.4
Point_433,heading_90.jpg,0.0
Point_444,heading_0.jpg,4.5
Point_444,heading_180.jpg,0.2
Point_444,heading_270.jpg,0.1
Point_444,heading_90.jpg,0.0
Point_447,heading_0.jpg,0.1
Point_447,heading_180.jpg,0.0
Point_447,heading_270.jpg,0.0
Point_447,heading_90.jpg,2.5
Point_45,heading_0.jpg,2.8
Point_45,heading_180.jpg,0.0
Point_45,heading_270.jpg,26.5
Point_45,heading_90.jpg,0.4
Point_452,heading_0.jpg,0.3
Point_452,heading_180.jpg,0.0
Point_452,heading_270.jpg,0.0
Point_452,heading_90.jpg,1.3
Point_457,heading_0.jpg,0.3
Point_457,heading_180.jpg,0.4
Point_457,heading_270.jpg,2.2
Point_457,heading_90.jpg,0.0
Point_459,heading_0.jpg,0.0
Point_459,heading_180.jpg,3.2
Point_459,heading_270.jpg,0.0
Point_459,heading_90.jpg,0.5
Point_464,heading_0.jpg,0.0
Point_464,heading_180.jpg,0.0
Point_464,heading_270.jpg,0.0
Point_464,heading_90.jpg,0.0
Point_469,heading_0.jpg,1.5
Point_469,heading_180.jpg,0.0
Point_469,heading_270.jpg,4.2
Point_469,heading_90.jpg,1.2
Point_474,heading_0.jpg,0.0
Point_474,heading_180.jpg,0.1
Point_474,heading_270.jpg,0.0
Point_474,heading_90.jpg,0.0
Point_476,heading_0.jpg,0.0
Point_476,heading_180.jpg,0.0
Point_476,heading_270.jpg,0.0
Point_476,heading_90.jpg,0.0
Point_478,heading_0.jpg,0.0
Point_478,heading_180.jpg,1.3
Point_478,heading_270.jpg,0.0
Point_478,heading_90.jpg,0.5
Point_480,heading_0.jpg,0.0
Point_480,heading_180.jpg,0.8
Point_480,heading_270.jpg,0.0
Point_480,heading_90.jpg,2.0
Point_484,heading_0.jpg,0.0
Point_484,heading_180.jpg,2.6
Point_484,heading_270.jpg,0.0
Point_484,heading_90.jpg,0.0
Point_489,heading_0.jpg,1.0
Point_489,heading_180.jpg,0.0
Point_489,heading_270.jpg,0.0
Point_489,heading_90.jpg,1.1
Point_494,heading_0.jpg,4.5
Point_494,heading_180.jpg,0.0
Point_494,heading_270.jpg,1.7
Point_494,heading_90.jpg,0.0
Point_50,heading_0.jpg,2.9
Point_50,heading_180.jpg,5.0
Point_50,heading_270.jpg,0.0
Point_50,heading_90.jpg,2.7
Point_501,heading_0.jpg,0.5
Point_501,heading_180.jpg,0.7
Point_501,heading_270.jpg,4.6
Point_501,heading_90.jpg,1.2
Point_506,heading_0.jpg,0.0
Point_506,heading_180.jpg,1.9
Point_506,heading_270.jpg,0.1
Point_506,heading_90.jpg,0.0
Point_511,heading_0.jpg,0.0
Point_511,heading_180.jpg,0.5
Point_511,heading_270.jpg,0.0
Point_511,heading_90.jpg,1.1
Point_52,heading_0.jpg,1.1
Point_52,heading_180.jpg,3.7
Point_52,heading_270.jpg,4.3
Point_52,heading_90.jpg,0.4
Point_522,heading_0.jpg,6.1
Point_522,heading_180.jpg,0.0
Point_522,heading_270.jpg,0.5
Point_522,heading_90.jpg,7.1
Point_525,heading_0.jpg,1.2
Point_525,heading_180.jpg,2.0
Point_525,heading_270.jpg,0.0
Point_525,heading_90.jpg,4.1
Point_53,heading_0.jpg,0.0
Point_53,heading_180.jpg,5.1
Point_53,heading_270.jpg,0.5
Point_53,heading_90.jpg,1.3
Point_530,heading_0.jpg,0.0
Point_530,heading_180.jpg,0.9
Point_530,heading_270.jpg,0.0
Point_530,heading_90.jpg,1.7
Point_535,heading_0.jpg,0.0
Point_535,heading_180.jpg,2.3
Point_535,heading_270.jpg,0.1
Point_535,heading_90.jpg,0.0
Point_537,heading_0.jpg,0.0
Point_537,heading_180.jpg,1.0
